EID	aperture	FoV	pixel_scale	tracking accuracy (")	limiting magnitude (mag)	elevation limit (deg)	"mount type (german, fork, theodolite)"	camera_type_1	camera_type_2	Johnson B	Johnson V	Johnson R	SDSS u	SDSS g	SDSS r	SDSS i	SDSS z
1748	8.670450487	542.4158679	0.32785959	0.430814746	13.16386304	13.38987068	german	mono	cooled	n	y	y	y	y	y	n	n
1749	4.289130502	134.513806	0.108865387	0.251861541	10.0104375	24.03242724	theodolite	colored	uncooled	y	y	y	y	y	n	y	y
1750	0.349579023	411.1394597	1.036698989	0.756980982	23.23139634	24.46412583	german	mono	cooled	y	n	y	y	y	n	y	y
1751	4.331935663	279.7298637	2.27783493	0.918170491	15.72422987	12.00694034	fork	mono	cooled	n	y	y	y	y	y	y	y
1752	2.926595319	137.6604438	0.93705926	0.102318109	15.47593794	31.31254499	fork	mono	cooled	y	y	y	n	y	y	n	n
1753	1.616407757	357.0398742	0.858675058	0.456596145	14.0618005	22.0275692	theodolite	mono	cooled	y	y	y	y	y	n	y	y
1754	7.452732777	185.295562	1.325147825	0.327570524	21.7306868	12.40262182	fork	mono	cooled	y	n	n	y	y	y	y	y
1755	7.683692373	152.0976308	0.725738341	0.258212896	22.74380943	20.8734184	fork	mono	cooled	y	y	n	y	y	n	y	y
1756	3.405248948	201.874242	0.404225643	0.566778105	23.57883107	20.80986128	theodolite	colored	cooled	y	n	y	y	y	y	n	y
1757	5.000261207	147.466805	2.214850792	0.963372069	21.98144593	12.3666935	german	colored	cooled	y	n	y	n	y	n	y	y
1758	2.779345937	311.487737	2.544574316	0.172011755	23.75417818	32.327116	fork	mono	cooled	y	n	y	y	y	n	y	y
1759	6.425766209	572.4092315	1.169344008	0.568033256	24.03404671	30.08075719	theodolite	colored	cooled	y	n	y	n	y	y	y	y
1760	9.626374741	300.4625726	2.863862948	0.94765403	11.70907559	12.54554924	german	mono	cooled	n	y	y	y	y	n	y	y
1761	2.513860294	582.0376082	1.676220936	0.213460175	17.82632507	29.11655347	german	colored	cooled	y	y	y	n	y	y	y	y
1762	4.821776736	430.4323824	2.275094363	0.681531376	19.63947931	28.54502968	theodolite	mono	cooled	n	n	y	y	n	y	n	y
1763	4.269865239	50.84312673	1.336477759	0.477660032	15.9408332	16.83926219	german	mono	cooled	y	y	y	y	y	y	y	y
1764	1.947622653	417.3078964	1.181734747	0.998028323	24.46082156	16.71453998	fork	mono	cooled	y	n	y	y	y	y	n	y
1765	1.771176888	313.4052011	2.324688957	0.489237583	11.51390099	31.55709928	fork	mono	uncooled	n	y	y	y	y	y	y	n
1766	4.46165692	98.02237102	0.23083692	0.16474751	22.32192464	15.24063984	fork	mono	cooled	y	y	y	y	y	y	n	y
1767	0.409158917	387.4576979	2.52159173	0.650711332	17.60429031	28.11516426	german	mono	cooled	y	y	y	y	y	y	y	y
1768	0.892933702	14.07577562	1.702545861	0.914415666	21.72494557	17.8758337	german	colored	cooled	y	y	y	y	y	y	y	y
1769	1.48015245	547.6439568	1.144159904	0.122965744	14.46398748	25.52863573	fork	mono	uncooled	n	y	y	y	y	y	y	y
1770	9.158559521	477.3560866	2.265183454	0.518996137	16.2048463	29.20728451	german	colored	cooled	y	y	y	y	y	y	n	y
1771	3.291218352	464.593526	1.804240128	0.59901295	20.4293537	34.43781882	theodolite	mono	cooled	n	y	n	y	y	y	y	n
1772	7.304967458	77.26683119	1.474419627	0.79351676	15.43353792	14.02836868	fork	mono	cooled	y	n	y	y	n	y	y	y
1773	1.053225596	522.0881113	2.584633522	0.557046971	19.86071176	16.53735465	theodolite	mono	cooled	n	y	y	y	y	y	y	y
1774	5.866522324	114.4874121	2.851390065	0.542952186	17.7782366	21.58478663	fork	mono	cooled	y	y	y	y	y	y	y	y
1775	4.044994729	474.3399301	2.308817717	0.979633821	14.56029155	16.12385081	theodolite	mono	uncooled	y	y	y	y	y	y	y	n
1776	8.089818515	420.2280097	0.383324619	0.539273229	10.94229081	17.55619212	fork	mono	cooled	y	y	n	n	y	y	y	y
1777	3.772403247	224.4959458	2.350757005	0.535777905	13.03333268	18.11021552	fork	mono	cooled	n	y	y	y	y	y	y	y
1778	9.026914691	84.22263602	2.212515636	0.386777844	20.21868577	14.56405131	fork	colored	cooled	n	y	n	y	y	y	y	n
1779	8.402945573	392.0990608	0.678295041	0.781953346	8.088120792	22.31038443	fork	mono	cooled	y	y	y	y	y	y	n	n
1780	3.296662716	307.1501844	1.465218701	0.322986404	24.64724029	23.10679351	german	mono	cooled	y	y	y	n	y	y	y	n
1781	9.919896124	278.5483811	1.844151082	0.884169713	12.65657758	22.22533235	fork	mono	cooled	n	y	y	y	n	n	y	n
1782	9.521750022	474.1217824	1.941563413	0.481988385	11.33197887	19.86259346	german	mono	cooled	y	y	y	y	y	y	y	y
1783	2.79684565	93.32344916	2.335333058	0.643308574	22.06215007	26.52304681	theodolite	mono	cooled	n	n	y	y	n	y	n	y
1784	1.669570532	315.7747059	1.34705628	0.140197922	9.202726643	19.54732008	german	colored	cooled	y	n	y	y	y	y	y	y
1785	1.24552891	491.2733202	0.185777899	0.30402359	24.4896754	15.22528876	german	mono	cooled	n	y	n	y	y	y	y	y
1786	5.382612208	436.9672681	1.966972968	0.933140044	15.48727279	32.67071507	theodolite	mono	cooled	n	y	y	y	y	y	y	y
1787	2.68189979	453.1490267	1.708140865	0.219288889	19.67178197	28.07170219	fork	mono	cooled	y	y	y	n	n	y	y	y
1788	5.232743634	189.9179536	0.445459012	0.564476876	18.57578753	19.19469162	theodolite	mono	cooled	y	n	y	n	y	y	y	y
1789	2.599347426	470.429699	0.817891882	0.164603647	18.83040823	18.73506813	german	colored	cooled	n	y	y	y	y	y	n	y
1790	1.375112411	272.2583073	2.138417815	0.907620095	15.1530631	25.1727675	german	mono	cooled	y	n	y	y	y	y	y	y
1791	2.086586447	558.108931	2.074761519	0.112273346	10.33953777	33.95151759	fork	colored	cooled	n	y	y	n	y	y	y	n
1792	7.602406051	206.5449991	0.172268934	0.27876249	9.962058776	31.40861197	fork	mono	cooled	y	y	y	n	y	y	y	y
1793	5.193607669	103.0010156	1.089457954	0.989249699	10.60977726	26.50108216	fork	mono	cooled	y	n	y	y	y	n	n	y
1794	6.091650618	399.9637177	1.842897353	0.389451598	21.20416833	26.79347126	theodolite	mono	cooled	y	y	y	y	y	n	y	y
1795	4.356624603	447.304767	0.599132011	0.637868979	15.68772663	19.26309963	fork	mono	cooled	y	y	y	n	y	y	y	y
1796	5.562133666	568.3838993	2.072582912	0.143762878	16.65454169	33.71934693	fork	colored	cooled	y	y	y	n	y	y	n	y
1797	8.233428816	153.2529617	2.812326226	0.173031071	8.908874159	20.91274009	german	colored	cooled	y	y	y	y	y	n	y	y
1798	0.810787696	527.3976461	2.898968484	0.810318675	9.873468953	29.09219296	german	mono	uncooled	n	y	y	y	y	y	n	n
1799	6.187051966	464.1150764	2.349247254	0.576649467	20.4747013	15.47191617	german	mono	cooled	y	n	y	y	y	y	n	y
1800	2.221736345	234.577566	1.604586865	0.690164517	10.3134873	14.25433612	german	mono	uncooled	y	y	y	n	n	y	n	n
1801	9.307082595	204.8177995	1.74878662	0.17933912	17.64110577	32.81437926	german	colored	cooled	y	y	y	n	y	y	n	y
1802	8.19829172	142.9566738	2.603819082	0.770457024	14.373928	18.88652491	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1803	2.927611284	187.1232155	2.665906616	0.847199585	17.0361862	23.48446178	theodolite	mono	cooled	n	y	y	y	y	y	y	y
1804	4.822495037	297.6854754	0.782198567	0.55151288	12.12043801	29.91607977	german	mono	cooled	n	y	y	y	y	y	y	y
1805	0.797792161	347.8901612	1.336130228	0.707545808	22.9120418	28.02565547	theodolite	mono	cooled	y	y	y	n	y	y	y	y
1806	9.693585811	375.6444331	0.535756732	0.584858349	20.42451153	18.53933868	german	mono	cooled	y	n	y	y	y	y	y	y
1807	2.810329632	198.55578	1.843229711	0.682208786	14.335432	23.37731434	german	mono	cooled	y	y	y	y	y	n	y	y
1808	7.48848179	89.51005834	0.918701261	0.548104211	22.24274452	32.83906682	german	colored	cooled	n	n	n	y	y	y	y	n
1809	8.051697894	213.1657412	2.141333299	0.618204156	12.79577845	22.86164746	german	colored	cooled	y	y	n	y	y	y	y	y
1810	6.506563492	224.9997312	2.160938324	0.590890685	16.06272534	13.0475293	german	mono	cooled	n	y	y	y	y	n	y	y
1811	2.341832862	35.68699713	2.148884381	0.872251468	23.69822024	12.01539951	fork	mono	cooled	y	y	y	y	y	y	y	n
1812	3.112638622	468.4826998	1.985102713	0.788770574	11.49464893	12.77291338	fork	mono	cooled	y	y	y	y	y	y	y	n
1813	4.86036584	386.8374979	0.658497541	0.751701316	16.05336484	21.3769765	fork	mono	cooled	y	y	y	y	y	y	y	y
1814	0.635125771	53.79428106	2.624411956	0.464045271	22.51460593	28.86556325	fork	colored	uncooled	n	y	y	y	y	y	n	y
1815	0.961442895	268.6136881	2.769172653	0.299658607	9.899598971	18.85182862	fork	mono	cooled	n	y	y	y	y	n	y	y
1816	3.26034633	267.8224214	1.157270422	0.262750286	9.433357688	23.55022683	fork	mono	cooled	n	y	n	n	y	y	y	y
1817	5.223116058	66.81586732	0.373142653	0.270603847	24.90919415	29.70607837	german	mono	cooled	y	n	y	y	n	y	y	y
1818	7.753004496	90.02566565	0.391960534	0.751053266	11.07207895	28.00198249	theodolite	colored	cooled	y	n	y	y	y	y	y	y
1819	2.485258878	524.9057449	1.244057416	0.310239853	13.80281491	22.90231644	german	colored	cooled	y	y	y	y	n	n	y	n
1820	8.899716944	369.0042339	2.93118398	0.311212312	9.430765635	20.39068327	german	colored	cooled	y	y	y	n	n	y	n	n
1821	4.872626924	64.97325591	0.8164426	0.373765187	8.607497181	33.65228566	fork	mono	uncooled	y	n	y	y	y	y	n	y
1822	3.609604414	234.4859368	2.818506122	0.73343954	22.50231697	23.37970308	fork	colored	cooled	y	n	y	y	y	y	y	y
1823	8.809248115	458.0149649	0.124176243	0.324349823	23.44683687	19.26792392	german	mono	cooled	y	y	y	y	y	n	y	y
1824	7.622865439	461.160862	1.950030312	0.512783236	9.372559771	13.98970762	fork	mono	cooled	y	y	y	y	y	y	y	y
1825	5.348242605	388.9434309	1.00976936	0.217593719	16.34235777	32.4128292	german	colored	cooled	y	y	n	y	n	n	n	y
1826	7.534333296	432.1448421	2.640483265	0.885728225	19.69601292	22.99971746	fork	colored	cooled	y	n	y	y	n	y	y	n
1827	7.260223048	522.8507317	0.425136563	0.370276715	16.83130243	16.64951665	theodolite	mono	cooled	y	y	y	y	n	y	y	y
1828	7.483891965	397.7077682	0.82312624	0.322501483	12.78114465	28.20159681	fork	mono	cooled	y	y	n	y	y	y	n	n
1829	7.166644544	161.1745961	2.034685878	0.424909279	9.438437845	23.73801549	fork	colored	cooled	y	y	y	y	n	n	y	y
1830	1.074103501	192.4313197	0.575883021	0.789969269	20.38957959	20.76367551	fork	mono	cooled	y	y	n	n	y	y	y	n
1831	9.118618822	566.0485627	2.829480568	0.29159138	21.08406776	32.41358029	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1832	1.55992975	194.698827	0.342653959	0.522105309	9.513839108	24.88351343	fork	mono	cooled	n	y	y	y	n	y	y	n
1833	7.578805461	103.2570602	2.516517221	0.394576814	21.18293236	23.59152323	theodolite	colored	cooled	y	y	n	n	y	y	y	y
1834	9.317748863	354.3215305	1.977824865	0.394606148	10.36013277	26.92592254	theodolite	colored	cooled	y	n	y	y	y	y	y	y
1835	2.027922685	243.2648229	1.68938458	0.111822254	14.59581324	31.39269339	fork	mono	cooled	y	y	y	y	y	y	n	n
1836	1.595161644	585.2864964	1.311444889	0.587660738	24.35886618	14.17962616	theodolite	mono	cooled	y	y	y	y	n	y	n	y
1837	8.170720188	362.500888	2.496461419	0.856584959	10.96964796	25.80871778	german	mono	cooled	n	y	y	y	y	y	y	n
1838	0.489708754	425.9764061	1.771638483	0.825696288	20.52313455	22.13524679	fork	colored	cooled	y	y	y	n	y	n	n	n
1839	1.189216399	273.1056537	1.144876751	0.609582045	16.646262	26.06723603	theodolite	mono	cooled	y	y	n	y	y	y	n	y
1840	6.03651086	9.784808515	0.108435924	0.605309789	10.79211231	22.83734553	fork	mono	cooled	y	y	y	y	y	y	y	y
1841	8.865347117	175.3697262	2.593025361	0.391699858	14.19759668	34.96459877	fork	mono	cooled	y	y	y	n	n	y	n	y
1842	4.302267377	240.635913	0.360438353	0.413079126	13.03320232	24.50775316	fork	mono	cooled	y	n	y	y	y	y	y	n
1843	7.007022534	166.7953332	2.964299185	0.874047394	19.35154277	32.57942762	fork	mono	cooled	y	y	y	y	y	y	y	y
1844	6.680547685	146.9568708	2.867656589	0.165397214	14.51642361	26.48656709	theodolite	mono	cooled	y	n	y	y	y	y	n	y
1845	9.113965611	373.4612613	0.835829682	0.339416899	20.63242271	13.47772913	fork	mono	cooled	n	y	y	n	y	y	y	y
1846	7.559270259	587.1799247	1.250049585	0.206843221	8.821963796	32.15458679	fork	mono	cooled	y	y	y	y	y	n	y	y
1847	7.659043888	18.03694013	0.732071411	0.300904793	24.47539777	15.20277025	fork	colored	cooled	n	y	y	y	y	y	y	y
1848	5.026139428	426.3299889	1.132856888	0.27336407	21.02658614	34.39815431	german	colored	cooled	y	y	n	n	y	y	y	y
1849	0.980887648	392.4406129	0.193449692	0.365887879	22.54707412	17.28865132	german	mono	cooled	n	y	n	y	y	y	y	y
1850	0.457497375	414.3148502	2.388859791	0.230999958	20.35724193	33.99172248	fork	mono	cooled	y	n	y	y	n	n	y	y
1851	1.5201649	57.12805759	0.321070416	0.965256178	10.70088769	13.59651112	theodolite	colored	cooled	y	n	y	y	y	y	y	y
1852	1.968820337	40.25018683	2.987163487	0.654235219	20.86869637	29.39196021	fork	mono	cooled	y	y	n	y	y	y	y	y
1853	7.231971185	230.8932387	2.907268069	0.273006422	20.86166732	13.56700352	theodolite	mono	cooled	y	n	y	y	y	y	y	y
1854	2.749213355	323.0128952	1.901902986	0.817255884	10.01478448	32.66978763	german	mono	cooled	y	y	y	y	y	y	y	y
1855	8.557224445	587.9769285	0.24683072	0.949763848	12.61830525	21.11128693	theodolite	mono	cooled	y	y	y	n	y	n	y	y
1856	9.315360276	241.9803197	1.882491432	0.773524161	8.230827292	16.96693321	fork	mono	cooled	n	y	n	n	n	y	y	y
1857	7.575213758	186.1550922	0.849327378	0.922449022	22.03206356	24.14758873	fork	mono	cooled	y	y	y	y	y	y	y	y
1858	6.149103289	561.4855654	2.837668904	0.943028571	20.20108135	14.57331696	fork	mono	cooled	y	n	n	n	y	n	n	n
1859	9.769411051	66.43892262	2.30403734	0.238718458	13.76158783	29.68540987	fork	mono	cooled	y	y	n	n	y	y	y	y
1860	2.929360015	375.8591855	0.986117692	0.708697738	13.08714366	33.67910075	fork	mono	cooled	y	y	y	y	y	y	y	y
1861	1.953351453	266.6073287	1.921886246	0.142256538	12.12574115	18.69116954	german	mono	cooled	y	y	y	y	y	y	y	n
1862	8.763754476	2.748669915	0.984280527	0.829207294	23.87850684	30.89170004	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1863	1.645406175	589.0418047	0.588336821	0.27464238	18.35576166	13.37355947	fork	mono	cooled	y	y	n	y	y	y	n	y
1864	2.522767418	76.40409488	0.783362855	0.147267295	21.39403915	21.38776855	german	mono	cooled	y	y	n	y	n	y	y	y
1865	7.297108849	549.6653133	2.45366603	0.735871842	22.95109967	20.66723483	fork	mono	cooled	y	y	y	n	n	y	y	y
1866	0.976597895	83.01043797	2.466037565	0.267978751	22.81519514	15.88764721	fork	mono	uncooled	n	n	n	y	n	y	y	y
1867	0.910922249	491.2628598	0.18014101	0.651852073	12.79078354	27.9358381	theodolite	mono	cooled	n	y	n	y	y	y	y	y
1868	7.852276891	294.7589547	1.922684774	0.354239743	13.7569237	16.75636322	german	mono	cooled	y	y	y	y	y	y	y	y
1869	3.825635094	458.7504664	1.744876997	0.781006427	23.73038124	30.37605576	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1870	4.694078734	537.8724436	1.591655361	0.29030716	17.7005111	13.47113891	fork	colored	cooled	y	y	y	y	y	y	y	y
1871	4.686180922	461.8318138	0.87314169	0.93666537	9.921964801	17.70156208	fork	colored	cooled	y	y	y	y	n	n	y	n
1872	0.833261306	380.0421324	0.729032647	0.693435166	22.92385862	22.47951081	german	colored	cooled	y	y	y	n	n	n	n	y
1873	8.208675048	260.653702	0.709610413	0.428015768	15.31386528	32.20505639	fork	mono	cooled	n	y	y	y	y	y	y	n
1874	9.771840522	517.7174577	2.966539226	0.248557558	13.5051262	32.13630846	fork	mono	cooled	y	y	y	n	y	n	y	y
1875	8.269547785	165.2318402	1.316219278	0.194962033	11.93056519	18.01390984	german	colored	cooled	n	y	y	y	y	n	y	y
1876	0.392374787	184.3472661	1.024896068	0.404701627	10.09217446	32.03247999	fork	colored	cooled	y	y	n	y	y	n	n	y
1877	5.175532609	320.5586155	1.363759974	0.24318958	8.515306028	32.5808567	fork	colored	cooled	y	y	y	y	y	y	y	n
1878	5.311100785	382.9960329	2.180405608	0.929002681	24.02631368	14.0903865	fork	colored	cooled	y	y	y	y	n	y	y	y
1879	3.456652366	267.8262908	0.309418753	0.931847504	17.89451773	16.28228636	theodolite	colored	cooled	y	y	y	y	y	y	y	y
1880	1.658834552	105.0588669	1.406846273	0.14930783	9.021295727	14.72609827	fork	mono	cooled	y	y	y	y	y	y	y	n
1881	0.552155219	96.43275261	1.095132873	0.211582452	22.04436489	13.62347397	theodolite	colored	cooled	y	y	n	y	n	y	y	y
1882	8.317058195	444.937905	2.301745433	0.857892424	9.634026547	33.3003499	fork	mono	cooled	y	y	y	y	y	y	y	y
1883	5.557362289	185.7991574	0.620354538	0.523105495	23.5242057	14.07322153	theodolite	colored	cooled	y	y	y	n	y	y	y	y
1884	3.101723951	110.7856667	2.339024764	0.301011919	9.286229779	23.80735256	german	colored	cooled	n	y	y	y	y	y	n	y
1885	1.174616454	309.9185484	2.360652593	0.810062368	24.24832311	21.09662568	fork	mono	cooled	y	y	y	y	y	y	y	y
1886	8.460790776	409.5337781	2.643526536	0.102044871	10.46993561	28.29978628	german	mono	cooled	y	n	y	y	y	y	y	y
1887	9.422930573	131.0218084	1.34556788	0.973140459	12.42227167	34.80619488	fork	mono	cooled	y	n	y	y	n	y	y	n
1888	0.281769982	286.0697942	2.057904217	0.316897035	8.315853088	12.9782269	fork	mono	cooled	y	y	y	y	y	y	y	y
1889	9.850795723	285.130615	1.957645296	0.457629432	11.28785777	18.45761003	fork	colored	cooled	y	y	y	y	y	y	n	y
1890	3.455506962	96.009146	0.745355045	0.276481418	20.40264795	19.86752477	fork	mono	cooled	n	y	y	y	n	y	y	y
1891	5.340080875	261.4657113	2.451145047	0.279489869	10.87427433	24.90610921	german	colored	cooled	y	n	y	y	y	n	y	y
1892	4.138068001	7.102186844	2.459513751	0.835243684	14.85652658	29.5836952	theodolite	mono	uncooled	y	y	y	y	y	y	y	y
1893	1.040318729	355.0199604	2.54974568	0.294466854	20.07845278	21.65869234	fork	mono	cooled	n	y	y	y	y	y	y	y
1894	8.618371917	265.8057895	0.970348703	0.203221849	13.19130844	29.04153771	fork	colored	cooled	n	n	y	y	y	y	y	y
1895	3.676026664	90.79023792	1.032740732	0.342875449	13.9383683	22.34865616	fork	mono	cooled	y	y	y	n	y	y	n	y
1896	1.139924249	483.4295911	0.397663077	0.507059283	8.81800739	31.73478839	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1897	0.211108788	517.4279945	2.429935934	0.93022231	24.69220335	18.07811064	german	mono	cooled	y	y	y	y	y	y	y	n
1898	1.345747969	510.2482153	2.10833799	0.732945416	17.40787541	30.09092955	german	colored	cooled	y	y	y	y	y	y	y	n
1899	1.794474394	132.7495846	2.079174188	0.638039093	14.37492612	31.97272671	german	mono	cooled	y	y	y	y	y	y	y	y
1900	2.569455738	313.0272692	2.217643633	0.990960034	15.79155635	14.04022178	german	mono	cooled	y	n	y	y	y	n	y	y
1901	6.368143834	543.5158279	1.864502607	0.248412031	8.330737996	13.35884046	fork	colored	cooled	y	n	n	y	y	n	y	n
1902	0.3032619	223.0753105	2.349613441	0.367087862	16.97185889	24.43406177	german	mono	cooled	y	y	n	y	y	y	n	y
1903	3.277946437	543.6868395	1.329173632	0.34077862	12.36376764	32.49841575	theodolite	mono	cooled	y	y	y	y	n	n	n	n
1904	0.515651706	559.9655396	2.419967935	0.861118324	15.77134251	18.19037651	fork	mono	cooled	y	y	y	y	y	y	y	y
1905	7.949141952	269.765428	0.950745923	0.551665123	22.71036442	16.82488981	theodolite	colored	cooled	y	y	y	y	y	y	y	n
1906	2.207201962	557.8291864	2.120665722	0.923930264	15.41972309	15.80413277	fork	mono	cooled	n	n	y	y	y	y	y	y
1907	7.888939815	294.6732789	1.946553501	0.252360346	19.3107248	14.5920111	fork	mono	cooled	y	y	y	y	y	y	y	n
1908	7.120873803	394.2645131	2.893863004	0.251200601	19.96613114	13.05019006	fork	mono	cooled	y	y	y	y	y	n	y	y
1909	1.280384056	561.9752547	0.790217325	0.834745511	19.73929993	14.36106634	german	mono	cooled	n	y	y	y	n	y	y	y
1910	7.128266931	397.7501771	0.425189313	0.198607396	22.40521606	34.4678306	theodolite	mono	uncooled	y	y	y	y	y	y	y	n
1911	0.417085402	43.65846447	1.683370107	0.90196706	11.80012716	27.21524047	fork	mono	cooled	y	y	y	y	y	y	y	y
1912	8.522854512	455.2395814	0.817327447	0.34913888	16.97146196	20.06287558	fork	mono	cooled	n	y	y	y	y	n	n	y
1913	6.520024395	272.1082782	2.099066258	0.79560633	18.18917623	14.34543041	theodolite	mono	cooled	y	y	y	y	y	n	y	y
1914	3.809463236	518.1810284	0.972136557	0.68404959	24.39237577	26.42432544	fork	colored	cooled	y	y	y	n	y	y	n	n
1915	0.898680197	288.0887915	0.81356484	0.258697631	24.62454666	12.95856694	fork	mono	cooled	y	y	y	n	y	y	y	y
1916	4.622638459	105.2837354	1.138316817	0.563886135	10.16538387	13.83380235	fork	colored	cooled	y	y	y	y	y	y	y	y
1917	3.091776197	121.4984936	1.272854832	0.466218624	23.85836276	28.0716486	theodolite	mono	cooled	y	n	y	y	y	n	y	y
1918	7.688621126	101.9020843	1.606369751	0.283221838	11.11568832	12.67254803	theodolite	mono	cooled	n	y	y	y	y	n	n	y
1919	5.533784251	563.8183805	2.487231801	0.174338909	14.34074679	18.48927884	theodolite	mono	cooled	y	y	y	y	y	n	y	y
1920	0.412580795	217.0483035	0.771647525	0.779540249	11.98673574	14.72059514	fork	colored	uncooled	n	y	y	n	y	n	n	y
1921	8.113266907	18.08144947	1.198433798	0.807551501	12.49103512	15.46864864	fork	colored	cooled	y	n	y	n	y	n	y	y
1922	9.384298073	5.298326897	1.326483022	0.218177163	24.39984577	18.0198481	fork	mono	cooled	y	n	y	n	y	n	y	y
1923	9.812831397	124.3208155	1.570497458	0.835355836	15.0372062	19.15171611	german	mono	cooled	y	n	n	n	y	n	n	y
1924	6.82811585	520.1037575	1.498119808	0.42455915	19.36170531	15.37011325	german	colored	cooled	y	n	y	y	y	n	y	y
1925	3.253651566	339.9116053	2.569345713	0.702023912	22.13501875	32.40848503	theodolite	mono	cooled	y	y	n	y	n	y	y	y
1926	2.734152501	246.0780717	2.128602574	0.770826058	15.53357724	24.26259677	german	mono	uncooled	y	y	y	y	n	y	y	y
1927	9.41761783	261.5263721	0.300887399	0.783435382	23.85678888	30.12658235	german	mono	cooled	n	y	y	y	y	y	y	y
1928	0.436178111	19.52927245	1.828126727	0.360986333	16.92153646	34.31883556	german	mono	cooled	y	y	n	n	y	y	n	y
1929	2.112083582	308.5363391	1.286532871	0.615482225	23.41502001	19.78933841	theodolite	colored	cooled	y	y	y	y	y	y	y	y
1930	6.672410069	513.8348292	0.379835771	0.695543517	23.40037045	33.38830558	fork	colored	cooled	y	n	y	y	n	n	y	n
1931	7.161709724	459.4061642	1.672558755	0.245265777	20.29110911	24.46620579	fork	mono	cooled	n	y	y	y	y	y	y	n
1932	8.623808489	81.49278122	2.927876583	0.553697342	10.51848577	31.90042534	fork	colored	cooled	y	y	y	y	y	y	y	n
1933	0.773100783	162.1960843	0.515081351	0.8715954	17.74411558	31.82532447	fork	mono	cooled	y	y	n	y	y	y	n	y
1934	8.982108844	523.3419457	2.601732406	0.291925789	17.05037854	33.45961016	german	mono	cooled	y	n	y	n	y	y	y	y
1935	1.238924812	407.3141808	2.577689226	0.89254926	23.7638134	12.70258648	fork	colored	cooled	n	y	y	y	y	y	n	y
1936	5.839964984	204.2746927	2.753737398	0.871652573	22.509529	30.67401973	german	mono	cooled	n	y	n	y	y	n	y	y
