PhaveT_ID	PID	TID	Johnson_B	Johnson_V	Johnson_R	SDSS_u	SDSS_g	SDSS_r	SDSS_i	SDSS_z
89851	866	1359	n	n	n	n	n	n	n	n
89852	866	1377	n	n	n	n	n	n	n	n
89853	866	1468	n	n	n	n	n	n	n	n
89854	866	1541	n	n	n	n	n	n	n	n
89855	866	1630	n	n	n	n	n	n	n	n
89856	866	1698	n	n	n	n	n	n	n	n
89857	866	1989	n	n	n	n	n	n	n	n
89858	866	2204	n	n	n	n	n	n	n	n
89859	866	2222	n	n	n	n	n	n	n	n
89860	866	2315	n	n	n	n	n	n	n	n
89861	866	2500	n	n	n	n	n	n	n	n
89862	866	2876	n	n	n	n	n	n	n	n
89863	866	2928	n	n	n	n	n	n	n	n
89864	866	3017	n	n	n	n	n	n	n	n
89865	866	3294	n	n	n	n	n	n	n	n
89866	866	3321	n	n	n	n	n	n	n	n
89867	866	3684	n	n	n	n	n	n	n	n
89868	866	3775	n	n	n	n	n	n	n	n
89869	866	3816	n	n	n	n	n	n	n	n
89870	866	3962	n	n	n	n	n	n	n	n
89871	866	4052	n	n	n	n	n	n	n	n
89872	866	4060	n	n	n	n	n	n	n	n
89873	866	4313	n	n	n	n	n	n	n	n
89874	866	4344	n	n	n	n	n	n	n	n
89875	866	4467	n	n	n	n	n	n	n	n
89876	866	4761	n	n	n	n	n	n	n	n
89877	866	4935	n	n	n	n	n	n	n	n
89878	866	4975	n	n	n	n	n	n	n	n
89879	866	5168	n	n	n	n	n	n	n	n
89880	866	5301	n	n	n	n	n	n	n	n
89881	866	5308	n	n	n	n	n	n	n	n
89882	866	5376	n	n	n	n	n	n	n	n
89883	866	5415	n	n	n	n	n	n	n	n
89884	866	5448	n	n	n	n	n	n	n	n
89885	866	5540	n	n	n	n	n	n	n	n
89886	866	5557	n	n	n	n	n	n	n	n
89887	866	5664	n	n	n	n	n	n	n	n
89888	866	5833	n	n	n	n	n	n	n	n
89889	866	5956	n	n	n	n	n	n	n	n
89890	866	6036	n	n	n	n	n	n	n	n
89891	866	6178	n	n	n	n	n	n	n	n
89892	866	6212	n	n	n	n	n	n	n	n
89893	866	6413	n	n	n	n	n	n	n	n
89894	866	6417	n	n	n	n	n	n	n	n
89895	866	6461	n	n	n	n	n	n	n	n
89896	866	6468	n	n	n	n	n	n	n	n
89897	866	6469	n	n	n	n	n	n	n	n
89898	866	6672	n	n	n	n	n	n	n	n
89899	866	6673	n	n	n	n	n	n	n	n
89900	866	6764	n	n	n	n	n	n	n	n
89901	866	6789	n	n	n	n	n	n	n	n
89902	866	6792	n	n	n	n	n	n	n	n
89903	866	6828	n	n	n	n	n	n	n	n
89904	866	6914	n	n	n	n	n	n	n	n
89905	866	6921	n	n	n	n	n	n	n	n
89906	866	6925	n	n	n	n	n	n	n	n
89907	866	7065	n	n	n	n	n	n	n	n
89908	866	7169	n	n	n	n	n	n	n	n
89909	866	7476	n	n	n	n	n	n	n	n
89910	866	7530	n	n	n	n	n	n	n	n
89911	866	7581	n	n	n	n	n	n	n	n
89912	866	7596	n	n	n	n	n	n	n	n
89913	866	7608	n	n	n	n	n	n	n	n
89914	866	7615	n	n	n	n	n	n	n	n
89915	866	7669	n	n	n	n	n	n	n	n
89916	866	7686	n	n	n	n	n	n	n	n
89917	866	7737	n	n	n	n	n	n	n	n
89918	866	7809	n	n	n	n	n	n	n	n
89919	866	7840	n	n	n	n	n	n	n	n
89920	866	7926	n	n	n	n	n	n	n	n
89921	866	8010	n	n	n	n	n	n	n	n
89922	866	8070	n	n	n	n	n	n	n	n
89923	866	8280	n	n	n	n	n	n	n	n
89924	866	8346	n	n	n	n	n	n	n	n
89925	866	8391	n	n	n	n	n	n	n	n
89926	866	8769	n	n	n	n	n	n	n	n
89927	866	8918	n	n	n	n	n	n	n	n
89928	866	8969	n	n	n	n	n	n	n	n
89929	866	8975	n	n	n	n	n	n	n	n
89930	866	9076	n	n	n	n	n	n	n	n
89931	866	9190	n	n	n	n	n	n	n	n
89932	866	9222	n	n	n	n	n	n	n	n
89933	866	9343	n	n	n	n	n	n	n	n
89934	866	9473	n	n	n	n	n	n	n	n
89935	866	9543	n	n	n	n	n	n	n	n
89936	866	9563	n	n	n	n	n	n	n	n
89937	866	9869	n	n	n	n	n	n	n	n
89938	866	9900	n	n	n	n	n	n	n	n
89939	867	40	n	n	y	y	y	y	n	y
89940	867	234	n	n	y	y	n	y	n	y
89941	867	235	n	n	y	y	n	n	n	y
89942	867	391	n	n	y	n	n	n	n	y
89943	867	411	n	n	y	n	n	n	n	y
89944	867	652	n	n	y	n	n	n	n	y
89945	867	757	n	n	y	n	n	n	n	y
89946	867	779	n	n	y	n	n	n	n	n
89947	867	954	n	n	y	n	n	n	n	n
89948	867	1176	n	n	y	n	n	n	n	n
89949	867	1255	n	n	y	n	n	n	n	n
89950	867	1340	n	n	y	n	n	n	n	n
89951	867	1359	n	n	y	n	n	n	n	n
89952	867	1627	n	n	y	n	n	n	n	n
89953	867	1666	n	n	y	n	n	n	n	n
89954	867	1726	n	n	y	n	n	n	n	n
89955	867	1971	n	n	y	n	n	n	n	n
89956	867	2000	n	n	n	n	n	n	n	n
89957	867	2298	n	n	n	n	n	n	n	n
89958	867	2387	n	n	n	n	n	n	n	n
89959	867	2388	n	n	n	n	n	n	n	n
89960	867	2562	n	n	n	n	n	n	n	n
89961	867	2589	n	n	n	n	n	n	n	n
89962	867	2648	n	n	n	n	n	n	n	n
89963	867	2663	n	n	n	n	n	n	n	n
89964	867	2801	n	n	n	n	n	n	n	n
89965	867	2808	n	n	n	n	n	n	n	n
89966	867	2922	n	n	n	n	n	n	n	n
89967	867	3000	n	n	n	n	n	n	n	n
89968	867	3308	n	n	n	n	n	n	n	n
89969	867	3396	n	n	n	n	n	n	n	n
89970	867	3413	n	n	n	n	n	n	n	n
89971	867	3441	n	n	n	n	n	n	n	n
89972	867	3445	n	n	n	n	n	n	n	n
89973	867	3457	n	n	n	n	n	n	n	n
89974	867	3554	n	n	n	n	n	n	n	n
89975	867	3778	n	n	n	n	n	n	n	n
89976	867	4084	n	n	n	n	n	n	n	n
89977	867	4106	n	n	n	n	n	n	n	n
89978	867	4133	n	n	n	n	n	n	n	n
89979	867	4179	n	n	n	n	n	n	n	n
89980	867	4251	n	n	n	n	n	n	n	n
89981	867	4443	n	n	n	n	n	n	n	n
89982	867	4581	n	n	n	n	n	n	n	n
89983	867	4597	n	n	n	n	n	n	n	n
89984	867	4639	n	n	n	n	n	n	n	n
89985	867	4846	n	n	n	n	n	n	n	n
89986	867	4856	n	n	n	n	n	n	n	n
89987	867	4924	n	n	n	n	n	n	n	n
89988	867	5092	n	n	n	n	n	n	n	n
89989	867	5221	n	n	n	n	n	n	n	n
89990	867	5239	n	n	n	n	n	n	n	n
89991	867	5242	n	n	n	n	n	n	n	n
89992	867	5679	n	n	n	n	n	n	n	n
89993	867	5732	n	n	n	n	n	n	n	n
89994	867	5896	n	n	n	n	n	n	n	n
89995	867	6011	n	n	n	n	n	n	n	n
89996	867	6084	n	n	n	n	n	n	n	n
89997	867	6136	n	n	n	n	n	n	n	n
89998	867	6806	n	n	n	n	n	n	n	n
89999	867	6867	n	n	n	n	n	n	n	n
90000	867	6981	n	n	n	n	n	n	n	n
90001	867	7004	n	n	n	n	n	n	n	n
90002	867	7034	n	n	n	n	n	n	n	n
90003	867	7529	n	n	n	n	n	n	n	n
90004	867	7613	n	n	n	n	n	n	n	n
90005	867	7716	n	n	n	n	n	n	n	n
90006	867	7732	n	n	n	n	n	n	n	n
90007	867	7788	n	n	n	n	n	n	n	n
90008	867	7833	n	n	n	n	n	n	n	n
90009	867	7852	n	n	n	n	n	n	n	n
90010	867	7899	n	n	n	n	n	n	n	n
90011	867	7986	n	n	n	n	n	n	n	n
90012	867	8058	n	n	n	n	n	n	n	n
90013	867	8084	n	n	n	n	n	n	n	n
90014	867	8137	n	n	n	n	n	n	n	n
90015	867	8165	n	n	n	n	n	n	n	n
90016	867	8374	n	n	n	n	n	n	n	n
90017	867	8413	n	n	n	n	n	n	n	n
90018	867	8428	n	n	n	n	n	n	n	n
90019	867	8450	n	n	n	n	n	n	n	n
90020	867	8518	n	n	n	n	n	n	n	n
90021	867	8723	n	n	n	n	n	n	n	n
90022	867	8877	n	n	n	n	n	n	n	n
90023	867	8922	n	n	n	n	n	n	n	n
90024	867	8976	n	n	n	n	n	n	n	n
90025	867	9023	n	n	n	n	n	n	n	n
90026	867	9028	n	n	n	n	n	n	n	n
90027	867	9049	n	n	n	n	n	n	n	n
90028	867	9071	n	n	n	n	n	n	n	n
90029	867	9095	n	n	n	n	n	n	n	n
90030	867	9152	n	n	n	n	n	n	n	n
90031	867	9307	n	n	n	n	n	n	n	n
90032	867	9707	n	n	n	n	n	n	n	n
90033	867	9726	n	n	n	n	n	n	n	n
90034	867	9780	n	n	n	n	n	n	n	n
90035	868	45	n	y	y	n	y	n	y	y
90036	868	131	n	y	n	n	y	n	y	y
90037	868	382	n	y	n	n	y	n	y	y
90038	868	391	n	y	n	n	y	n	y	y
90039	868	419	n	y	n	n	y	n	y	y
90040	868	444	n	y	n	n	y	n	y	y
90041	868	509	n	y	n	n	n	n	y	n
90042	868	517	n	n	n	n	n	n	y	n
90043	868	557	n	n	n	n	n	n	y	n
90044	868	574	n	n	n	n	n	n	y	n
90045	868	598	n	n	n	n	n	n	y	n
90046	868	925	n	n	n	n	n	n	y	n
90047	868	984	n	n	n	n	n	n	y	n
90048	868	988	n	n	n	n	n	n	y	n
90049	868	1143	n	n	n	n	n	n	y	n
90050	868	1346	n	n	n	n	n	n	y	n
90051	868	1582	n	n	n	n	n	n	y	n
90052	868	1658	n	n	n	n	n	n	y	n
90053	868	1742	n	n	n	n	n	n	y	n
90054	868	1970	n	n	n	n	n	n	y	n
90055	868	2231	n	n	n	n	n	n	y	n
90056	868	2405	n	n	n	n	n	n	y	n
90057	868	2565	n	n	n	n	n	n	y	n
90058	868	2600	n	n	n	n	n	n	y	n
90059	868	2631	n	n	n	n	n	n	n	n
90060	868	2726	n	n	n	n	n	n	n	n
90061	868	2804	n	n	n	n	n	n	n	n
90062	868	2863	n	n	n	n	n	n	n	n
90063	868	3001	n	n	n	n	n	n	n	n
90064	868	3158	n	n	n	n	n	n	n	n
90065	868	3159	n	n	n	n	n	n	n	n
90066	868	3208	n	n	n	n	n	n	n	n
90067	868	3305	n	n	n	n	n	n	n	n
90068	868	3640	n	n	n	n	n	n	n	n
90069	868	3664	n	n	n	n	n	n	n	n
90070	868	3672	n	n	n	n	n	n	n	n
90071	868	3683	n	n	n	n	n	n	n	n
90072	868	3695	n	n	n	n	n	n	n	n
90073	868	3719	n	n	n	n	n	n	n	n
90074	868	3813	n	n	n	n	n	n	n	n
90075	868	3923	n	n	n	n	n	n	n	n
90076	868	3993	n	n	n	n	n	n	n	n
90077	868	4059	n	n	n	n	n	n	n	n
90078	868	4067	n	n	n	n	n	n	n	n
90079	868	4095	n	n	n	n	n	n	n	n
90080	868	4189	n	n	n	n	n	n	n	n
90081	868	4408	n	n	n	n	n	n	n	n
90082	868	4527	n	n	n	n	n	n	n	n
90083	868	4731	n	n	n	n	n	n	n	n
90084	868	4741	n	n	n	n	n	n	n	n
90085	868	5039	n	n	n	n	n	n	n	n
90086	868	5228	n	n	n	n	n	n	n	n
90087	868	5360	n	n	n	n	n	n	n	n
90088	868	5461	n	n	n	n	n	n	n	n
90089	868	5471	n	n	n	n	n	n	n	n
90090	868	5510	n	n	n	n	n	n	n	n
90091	868	5545	n	n	n	n	n	n	n	n
90092	868	5546	n	n	n	n	n	n	n	n
90093	868	5652	n	n	n	n	n	n	n	n
90094	868	5690	n	n	n	n	n	n	n	n
90095	868	5812	n	n	n	n	n	n	n	n
90096	868	5996	n	n	n	n	n	n	n	n
90097	868	6048	n	n	n	n	n	n	n	n
90098	868	6057	n	n	n	n	n	n	n	n
90099	868	6211	n	n	n	n	n	n	n	n
90100	868	6239	n	n	n	n	n	n	n	n
90101	868	6353	n	n	n	n	n	n	n	n
90102	868	6449	n	n	n	n	n	n	n	n
90103	868	6508	n	n	n	n	n	n	n	n
90104	868	6642	n	n	n	n	n	n	n	n
90105	868	6747	n	n	n	n	n	n	n	n
90106	868	6867	n	n	n	n	n	n	n	n
90107	868	6900	n	n	n	n	n	n	n	n
90108	868	7012	n	n	n	n	n	n	n	n
90109	868	7173	n	n	n	n	n	n	n	n
90110	868	7193	n	n	n	n	n	n	n	n
90111	868	7241	n	n	n	n	n	n	n	n
90112	868	7487	n	n	n	n	n	n	n	n
90113	868	7512	n	n	n	n	n	n	n	n
90114	868	7557	n	n	n	n	n	n	n	n
90115	868	7673	n	n	n	n	n	n	n	n
90116	868	7774	n	n	n	n	n	n	n	n
90117	868	7918	n	n	n	n	n	n	n	n
90118	868	7920	n	n	n	n	n	n	n	n
90119	868	8059	n	n	n	n	n	n	n	n
90120	868	8300	n	n	n	n	n	n	n	n
90121	868	8489	n	n	n	n	n	n	n	n
90122	868	8549	n	n	n	n	n	n	n	n
90123	868	8624	n	n	n	n	n	n	n	n
90124	868	8805	n	n	n	n	n	n	n	n
90125	868	8843	n	n	n	n	n	n	n	n
90126	868	9046	n	n	n	n	n	n	n	n
90127	868	9058	n	n	n	n	n	n	n	n
90128	868	9094	n	n	n	n	n	n	n	n
90129	868	9095	n	n	n	n	n	n	n	n
90130	868	9126	n	n	n	n	n	n	n	n
90131	868	9371	n	n	n	n	n	n	n	n
90132	868	9395	n	n	n	n	n	n	n	n
90133	868	9502	n	n	n	n	n	n	n	n
90134	868	9526	n	n	n	n	n	n	n	n
90135	868	9608	n	n	n	n	n	n	n	n
90136	868	9653	n	n	n	n	n	n	n	n
90137	868	9736	n	n	n	n	n	n	n	n
90138	868	9843	n	n	n	n	n	n	n	n
90139	869	125	y	n	y	n	y	y	y	y
90140	869	192	y	n	y	n	y	y	y	y
90141	869	228	n	n	y	n	y	y	y	y
90142	869	256	n	n	y	n	y	y	y	y
90143	869	276	n	n	y	n	y	y	y	n
90144	869	381	n	n	y	n	y	y	y	n
90145	869	416	n	n	y	n	y	y	y	n
90146	869	445	n	n	y	n	y	n	y	n
90147	869	546	n	n	y	n	y	n	y	n
90148	869	567	n	n	y	n	y	n	y	n
90149	869	716	n	n	n	n	y	n	y	n
90150	869	742	n	n	n	n	y	n	y	n
90151	869	769	n	n	n	n	y	n	y	n
90152	869	809	n	n	n	n	y	n	n	n
90153	869	911	n	n	n	n	y	n	n	n
90154	869	1021	n	n	n	n	n	n	n	n
90155	869	1067	n	n	n	n	n	n	n	n
90156	869	1073	n	n	n	n	n	n	n	n
90157	869	1114	n	n	n	n	n	n	n	n
90158	869	1279	n	n	n	n	n	n	n	n
90159	869	1328	n	n	n	n	n	n	n	n
90160	869	1472	n	n	n	n	n	n	n	n
90161	869	1476	n	n	n	n	n	n	n	n
90162	869	1497	n	n	n	n	n	n	n	n
90163	869	1555	n	n	n	n	n	n	n	n
90164	869	1695	n	n	n	n	n	n	n	n
90165	869	1707	n	n	n	n	n	n	n	n
90166	869	2145	n	n	n	n	n	n	n	n
90167	869	2161	n	n	n	n	n	n	n	n
90168	869	2211	n	n	n	n	n	n	n	n
90169	869	2242	n	n	n	n	n	n	n	n
90170	869	2285	n	n	n	n	n	n	n	n
90171	869	2561	n	n	n	n	n	n	n	n
90172	869	2663	n	n	n	n	n	n	n	n
90173	869	2668	n	n	n	n	n	n	n	n
90174	869	2718	n	n	n	n	n	n	n	n
90175	869	2746	n	n	n	n	n	n	n	n
90176	869	2854	n	n	n	n	n	n	n	n
90177	869	3012	n	n	n	n	n	n	n	n
90178	869	3183	n	n	n	n	n	n	n	n
90179	869	3291	n	n	n	n	n	n	n	n
90180	869	3511	n	n	n	n	n	n	n	n
90181	869	3520	n	n	n	n	n	n	n	n
90182	869	4101	n	n	n	n	n	n	n	n
90183	869	4185	n	n	n	n	n	n	n	n
90184	869	4271	n	n	n	n	n	n	n	n
90185	869	4402	n	n	n	n	n	n	n	n
90186	869	4403	n	n	n	n	n	n	n	n
90187	869	4555	n	n	n	n	n	n	n	n
90188	869	4577	n	n	n	n	n	n	n	n
90189	869	4668	n	n	n	n	n	n	n	n
90190	869	4740	n	n	n	n	n	n	n	n
90191	869	4745	n	n	n	n	n	n	n	n
90192	869	5110	n	n	n	n	n	n	n	n
90193	869	5158	n	n	n	n	n	n	n	n
90194	869	5196	n	n	n	n	n	n	n	n
90195	869	5237	n	n	n	n	n	n	n	n
90196	869	5445	n	n	n	n	n	n	n	n
90197	869	5549	n	n	n	n	n	n	n	n
90198	869	5554	n	n	n	n	n	n	n	n
90199	869	5705	n	n	n	n	n	n	n	n
90200	869	5827	n	n	n	n	n	n	n	n
90201	869	5840	n	n	n	n	n	n	n	n
90202	869	5996	n	n	n	n	n	n	n	n
90203	869	6073	n	n	n	n	n	n	n	n
90204	869	6140	n	n	n	n	n	n	n	n
90205	869	6205	n	n	n	n	n	n	n	n
90206	869	6282	n	n	n	n	n	n	n	n
90207	869	6359	n	n	n	n	n	n	n	n
90208	869	6431	n	n	n	n	n	n	n	n
90209	869	6665	n	n	n	n	n	n	n	n
90210	869	6772	n	n	n	n	n	n	n	n
90211	869	6783	n	n	n	n	n	n	n	n
90212	869	6970	n	n	n	n	n	n	n	n
90213	869	7025	n	n	n	n	n	n	n	n
90214	869	7045	n	n	n	n	n	n	n	n
90215	869	7093	n	n	n	n	n	n	n	n
90216	869	7176	n	n	n	n	n	n	n	n
90217	869	7188	n	n	n	n	n	n	n	n
90218	869	7273	n	n	n	n	n	n	n	n
90219	869	7359	n	n	n	n	n	n	n	n
90220	869	7362	n	n	n	n	n	n	n	n
90221	869	7588	n	n	n	n	n	n	n	n
90222	869	7614	n	n	n	n	n	n	n	n
90223	869	7689	n	n	n	n	n	n	n	n
90224	869	7932	n	n	n	n	n	n	n	n
90225	869	7935	n	n	n	n	n	n	n	n
90226	869	8025	n	n	n	n	n	n	n	n
90227	869	8032	n	n	n	n	n	n	n	n
90228	869	8115	n	n	n	n	n	n	n	n
90229	869	8208	n	n	n	n	n	n	n	n
90230	869	8478	n	n	n	n	n	n	n	n
90231	869	8503	n	n	n	n	n	n	n	n
90232	869	8589	n	n	n	n	n	n	n	n
90233	869	8783	n	n	n	n	n	n	n	n
90234	869	8879	n	n	n	n	n	n	n	n
90235	869	8935	n	n	n	n	n	n	n	n
90236	869	9039	n	n	n	n	n	n	n	n
90237	869	9058	n	n	n	n	n	n	n	n
90238	869	9107	n	n	n	n	n	n	n	n
90239	869	9130	n	n	n	n	n	n	n	n
90240	869	9141	n	n	n	n	n	n	n	n
90241	869	9188	n	n	n	n	n	n	n	n
90242	869	9218	n	n	n	n	n	n	n	n
90243	869	9374	n	n	n	n	n	n	n	n
90244	869	9643	n	n	n	n	n	n	n	n
90245	869	9663	n	n	n	n	n	n	n	n
90246	869	9807	n	n	n	n	n	n	n	n
90247	869	9851	n	n	n	n	n	n	n	n
90248	870	19	n	y	y	n	y	y	y	n
90249	870	36	n	n	y	n	y	n	y	n
90250	870	102	n	n	y	n	y	n	n	n
90251	870	153	n	n	y	n	y	n	n	n
90252	870	159	n	n	y	n	y	n	n	n
90253	870	173	n	n	y	n	y	n	n	n
90254	870	309	n	n	y	n	y	n	n	n
90255	870	398	n	n	y	n	y	n	n	n
90256	870	445	n	n	y	n	y	n	n	n
90257	870	764	n	n	y	n	n	n	n	n
90258	870	894	n	n	y	n	n	n	n	n
90259	870	999	n	n	n	n	n	n	n	n
90260	870	1018	n	n	n	n	n	n	n	n
90261	870	1200	n	n	n	n	n	n	n	n
90262	870	1323	n	n	n	n	n	n	n	n
90263	870	1373	n	n	n	n	n	n	n	n
90264	870	1475	n	n	n	n	n	n	n	n
90265	870	1534	n	n	n	n	n	n	n	n
90266	870	1742	n	n	n	n	n	n	n	n
90267	870	1781	n	n	n	n	n	n	n	n
90268	870	1787	n	n	n	n	n	n	n	n
90269	870	1836	n	n	n	n	n	n	n	n
90270	870	1956	n	n	n	n	n	n	n	n
90271	870	1964	n	n	n	n	n	n	n	n
90272	870	2106	n	n	n	n	n	n	n	n
90273	870	2154	n	n	n	n	n	n	n	n
90274	870	2235	n	n	n	n	n	n	n	n
90275	870	2435	n	n	n	n	n	n	n	n
90276	870	2495	n	n	n	n	n	n	n	n
90277	870	2518	n	n	n	n	n	n	n	n
90278	870	2607	n	n	n	n	n	n	n	n
90279	870	2718	n	n	n	n	n	n	n	n
90280	870	2724	n	n	n	n	n	n	n	n
90281	870	2855	n	n	n	n	n	n	n	n
90282	870	3154	n	n	n	n	n	n	n	n
90283	870	3220	n	n	n	n	n	n	n	n
90284	870	3353	n	n	n	n	n	n	n	n
90285	870	3372	n	n	n	n	n	n	n	n
90286	870	3379	n	n	n	n	n	n	n	n
90287	870	3613	n	n	n	n	n	n	n	n
90288	870	3675	n	n	n	n	n	n	n	n
90289	870	3679	n	n	n	n	n	n	n	n
90290	870	3915	n	n	n	n	n	n	n	n
90291	870	4015	n	n	n	n	n	n	n	n
90292	870	4115	n	n	n	n	n	n	n	n
90293	870	4194	n	n	n	n	n	n	n	n
90294	870	4222	n	n	n	n	n	n	n	n
90295	870	4283	n	n	n	n	n	n	n	n
90296	870	4601	n	n	n	n	n	n	n	n
90297	870	4611	n	n	n	n	n	n	n	n
90298	870	4758	n	n	n	n	n	n	n	n
90299	870	4938	n	n	n	n	n	n	n	n
90300	870	5024	n	n	n	n	n	n	n	n
90301	870	5086	n	n	n	n	n	n	n	n
90302	870	5167	n	n	n	n	n	n	n	n
90303	870	5227	n	n	n	n	n	n	n	n
90304	870	5239	n	n	n	n	n	n	n	n
90305	870	5319	n	n	n	n	n	n	n	n
90306	870	5349	n	n	n	n	n	n	n	n
90307	870	5474	n	n	n	n	n	n	n	n
90308	870	5584	n	n	n	n	n	n	n	n
90309	870	5847	n	n	n	n	n	n	n	n
90310	870	5996	n	n	n	n	n	n	n	n
90311	870	6104	n	n	n	n	n	n	n	n
90312	870	6138	n	n	n	n	n	n	n	n
90313	870	6214	n	n	n	n	n	n	n	n
90314	870	6274	n	n	n	n	n	n	n	n
90315	870	6292	n	n	n	n	n	n	n	n
90316	870	6339	n	n	n	n	n	n	n	n
90317	870	6371	n	n	n	n	n	n	n	n
90318	870	6418	n	n	n	n	n	n	n	n
90319	870	6551	n	n	n	n	n	n	n	n
90320	870	6660	n	n	n	n	n	n	n	n
90321	870	6667	n	n	n	n	n	n	n	n
90322	870	6702	n	n	n	n	n	n	n	n
90323	870	6787	n	n	n	n	n	n	n	n
90324	870	6944	n	n	n	n	n	n	n	n
90325	870	7139	n	n	n	n	n	n	n	n
90326	870	7174	n	n	n	n	n	n	n	n
90327	870	7267	n	n	n	n	n	n	n	n
90328	870	7285	n	n	n	n	n	n	n	n
90329	870	7312	n	n	n	n	n	n	n	n
90330	870	7609	n	n	n	n	n	n	n	n
90331	870	7642	n	n	n	n	n	n	n	n
90332	870	7648	n	n	n	n	n	n	n	n
90333	870	7666	n	n	n	n	n	n	n	n
90334	870	7679	n	n	n	n	n	n	n	n
90335	870	8047	n	n	n	n	n	n	n	n
90336	870	8174	n	n	n	n	n	n	n	n
90337	870	8382	n	n	n	n	n	n	n	n
90338	870	8523	n	n	n	n	n	n	n	n
90339	870	8536	n	n	n	n	n	n	n	n
90340	870	8549	n	n	n	n	n	n	n	n
90341	870	8906	n	n	n	n	n	n	n	n
90342	870	8932	n	n	n	n	n	n	n	n
90343	870	8935	n	n	n	n	n	n	n	n
90344	870	8968	n	n	n	n	n	n	n	n
90345	870	9094	n	n	n	n	n	n	n	n
90346	870	9116	n	n	n	n	n	n	n	n
90347	870	9328	n	n	n	n	n	n	n	n
90348	870	9463	n	n	n	n	n	n	n	n
90349	870	9516	n	n	n	n	n	n	n	n
90350	870	9577	n	n	n	n	n	n	n	n
90351	870	9676	n	n	n	n	n	n	n	n
90352	870	9749	n	n	n	n	n	n	n	n
90353	870	9751	n	n	n	n	n	n	n	n
90354	870	9786	n	n	n	n	n	n	n	n
90355	870	9799	n	n	n	n	n	n	n	n
90356	870	9902	n	n	n	n	n	n	n	n
90357	870	9952	n	n	n	n	n	n	n	n
90358	871	45	n	y	y	n	n	y	y	n
90359	871	51	n	n	y	n	n	y	y	n
90360	871	118	n	n	y	n	n	y	n	n
90361	871	295	n	n	y	n	n	y	n	n
90362	871	538	n	n	y	n	n	y	n	n
90363	871	589	n	n	y	n	n	y	n	n
90364	871	594	n	n	y	n	n	y	n	n
90365	871	596	n	n	y	n	n	y	n	n
90366	871	902	n	n	y	n	n	y	n	n
90367	871	1003	n	n	y	n	n	y	n	n
90368	871	1040	n	n	y	n	n	y	n	n
90369	871	1124	n	n	y	n	n	y	n	n
90370	871	1169	n	n	y	n	n	y	n	n
90371	871	1293	n	n	y	n	n	y	n	n
90372	871	1446	n	n	y	n	n	n	n	n
90373	871	1473	n	n	y	n	n	n	n	n
90374	871	1617	n	n	y	n	n	n	n	n
90375	871	1724	n	n	y	n	n	n	n	n
90376	871	1882	n	n	y	n	n	n	n	n
90377	871	1890	n	n	y	n	n	n	n	n
90378	871	1899	n	n	y	n	n	n	n	n
90379	871	2017	n	n	y	n	n	n	n	n
90380	871	2224	n	n	y	n	n	n	n	n
90381	871	2226	n	n	y	n	n	n	n	n
90382	871	2310	n	n	y	n	n	n	n	n
90383	871	2433	n	n	n	n	n	n	n	n
90384	871	2530	n	n	n	n	n	n	n	n
90385	871	2645	n	n	n	n	n	n	n	n
90386	871	2653	n	n	n	n	n	n	n	n
90387	871	2683	n	n	n	n	n	n	n	n
90388	871	2748	n	n	n	n	n	n	n	n
90389	871	2810	n	n	n	n	n	n	n	n
90390	871	2979	n	n	n	n	n	n	n	n
90391	871	3026	n	n	n	n	n	n	n	n
90392	871	3066	n	n	n	n	n	n	n	n
90393	871	3086	n	n	n	n	n	n	n	n
90394	871	3099	n	n	n	n	n	n	n	n
90395	871	3231	n	n	n	n	n	n	n	n
90396	871	3243	n	n	n	n	n	n	n	n
90397	871	3321	n	n	n	n	n	n	n	n
90398	871	3388	n	n	n	n	n	n	n	n
90399	871	3424	n	n	n	n	n	n	n	n
90400	871	3749	n	n	n	n	n	n	n	n
90401	871	3791	n	n	n	n	n	n	n	n
90402	871	3832	n	n	n	n	n	n	n	n
90403	871	3905	n	n	n	n	n	n	n	n
90404	871	3982	n	n	n	n	n	n	n	n
90405	871	4122	n	n	n	n	n	n	n	n
90406	871	4130	n	n	n	n	n	n	n	n
90407	871	4385	n	n	n	n	n	n	n	n
90408	871	4446	n	n	n	n	n	n	n	n
90409	871	4466	n	n	n	n	n	n	n	n
90410	871	4485	n	n	n	n	n	n	n	n
90411	871	4584	n	n	n	n	n	n	n	n
90412	871	4636	n	n	n	n	n	n	n	n
90413	871	4653	n	n	n	n	n	n	n	n
90414	871	4774	n	n	n	n	n	n	n	n
90415	871	4830	n	n	n	n	n	n	n	n
90416	871	4919	n	n	n	n	n	n	n	n
90417	871	4956	n	n	n	n	n	n	n	n
90418	871	4962	n	n	n	n	n	n	n	n
90419	871	4976	n	n	n	n	n	n	n	n
90420	871	4984	n	n	n	n	n	n	n	n
90421	871	5228	n	n	n	n	n	n	n	n
90422	871	5380	n	n	n	n	n	n	n	n
90423	871	5667	n	n	n	n	n	n	n	n
90424	871	5741	n	n	n	n	n	n	n	n
90425	871	5990	n	n	n	n	n	n	n	n
90426	871	6040	n	n	n	n	n	n	n	n
90427	871	6125	n	n	n	n	n	n	n	n
90428	871	6160	n	n	n	n	n	n	n	n
90429	871	6218	n	n	n	n	n	n	n	n
90430	871	6476	n	n	n	n	n	n	n	n
90431	871	6508	n	n	n	n	n	n	n	n
90432	871	6610	n	n	n	n	n	n	n	n
